timestamp,user_id,lat,lng,type,drive_time,program,start_location,waypoint,end_location,gross_fare,memo
2024-05-11 15:08:48,admin,36.82820793,127.13923758,shuttle,,,"세븐일레븐 천안성정스타점 (충남 천안시 서북구 성정공원5로 15 1층 106호 (성정동))",,,0,""
2024-08-30 02:19:24,admin,37.69151212,126.59849954,shuttle,,,"경기 김포시 통진읍 마송리 109-41 (서암로 69)",,,0,""
2024-12-06 00:36:25,admin,36.65999764,126.6799183,shuttle,,,"충남 홍성군 홍북읍 신경리 1940",,,0,""
2024-12-27 03:26:36,admin,35.85992189,128.62274252,shuttle,,,"대구 수성구 범어동 558-23 (범어천로 148)",,,0,""
2025-02-18 02:53:25,admin,37.31210536,127.08112201,shuttle,,,"경기 용인시 수지구 성복동 721",,,0,""
2025-02-18 03:00:20,admin,37.29681763,127.0689034,shuttle,,,"경기 용인시 수지구 상현동 1178-1",,,0,""
2025-02-23 02:31:30,admin,36.60325534,127.2899381,shuttle,,,"세종 조치원읍 침산리 274",,,0,""
2025-03-25 00:57:47,admin,37.34549465,127.93153257,shuttle,,,"강원 원주시 단계동 1002",,,0,""
2025-03-25 01:57:01,admin,37.43037382,127.12905977,shuttle,,,"경기 성남시 중원구 성남동 1575 (성남대로 1146-2 외 2건)",,,0,""
2025-06-06 13:26:16,admin,36.911586995440366,127.5401569092751,shuttle,,,"충북 음성군 맹동면 동성리 467",,,0,""
2025-07-12 05:57:25,admin,36.35577412,127.34175782,shuttle,,,"GS25 유성대온장점 (대전 유성구 온천로 33 1층 (봉명동))",,,0,""
2025-07-22 23:04:03,admin,35.96573016,126.71677153,shuttle,,,"CU 수송롯데점 (전북특별자치도 군산시 동수송2길 11 1층 (수송동))",,,0,""
2025-08-08 02:42:20,admin,36.98378554,126.92709471,shuttle,,,"CU 안중성심점 (경기 평택시 안중읍 안중로18번길 46 1층 (안중읍 현화리))",,,0,""
2025-09-09 01:01:04,admin,36.71558133,127.42965862,shuttle,,,"충북 청주시 청원구 오창읍 양청리 888",,,0,""
2025-09-10 03:04:02,admin,36.99977247,127.11388675,shuttle,,,"경기 평택시 비전동 1126-1",,,0,""
2025-09-10 03:07:32,admin,37.0098327,127.09685131,shuttle,,,"경기 평택시 동삭동 663 (평남로 1036 외 2건)",,,0,""
2025-09-10 03:10:04,admin,37.02443559,127.09851924,shuttle,,,"경기 평택시 칠괴동 산 31-8",,,0,""
2026-01-07 01:37:12,admin,37.382163,126.86125943,shuttle,,,"경기 시흥시 목감동 424-5",,,0,""
